Posicao;TIPO;Estado;VrCausa;Procedencia;tempo;VrPago
Réu;Cível Seguros;RS;51886.82;OUTRAS HIPÓTESES;47;
Réu;Cível Seguros;RS;6322.26;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;44920.17;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;105099.56;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;3932.96;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;8465.53;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;194974.57;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;10010.59;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1938.29;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;91553.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;98086.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;46837.32;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1481.83;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;46353.94;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1344224.22;OUTRAS HIPÓTESES;73;
Réu;Cível Seguros;RS;1239.83;OUTRAS HIPÓTESES;70;36624.37
Réu;Cível Seguros;RS;0.03;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;3326.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;64506.42;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1606.24;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;310534.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;69812.94;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;408.48;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;7477.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;40838.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;49077.42;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;271043.93;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;3131.36;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;6348.39;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;0.04;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;36785.28;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1492369.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;3129.3;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;268389.04;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;3400411.12;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;244459.68;OUTRAS HIPÓTESES;47;
Réu;Cível Seguros;RS;2733.97;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;152782.34;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;33401.16;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;15747.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;94679.21;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;30807.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;30042.74;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;5631.39;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;53.32;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1044.57;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;10823.35;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;7477.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;223955.43;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;28594.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1580.1;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;288045.93;OUTRAS HIPÓTESES;8;
Réu;Cível Seguros;RS;15813.11;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;3880.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;216847.73;OUTRAS HIPÓTESES;39;
Réu;Cível Seguros;RS;1481.3;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1496.71;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;10315.34;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;2550.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;147649.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;331617.17;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;2898.94;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1095.35;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;13561.74;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;32394.77;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;69489.52;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;2099.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;13864.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;1739.36;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;74967.22;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;16618.32;OUTRAS HIPÓTESES;16;
Réu;Cível Seguros;RS;6211.83;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;0.06;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;0.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;275977.69;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;337788.38;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;16995;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;66473.28;OUTRAS HIPÓTESES;13;
Réu;Cível Seguros;RS;79495.31;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;486723572;OUTRAS HIPÓTESES;133;
Réu;Cível Seguros;RS;1037.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;RS;8323.25;OUTRAS HIPÓTESES;11;
Réu;Cível Seguros;RS;150763.66;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;30977.51;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;16679.18;OUTRAS HIPÓTESES;98;
Réu;Cível Seguros;SC;3442.25;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;89442.71;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;15337.18;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;12343.95;OUTRAS HIPÓTESES;22;
Réu;Cível Seguros;SC;0.65;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;4528.26;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;9139.82;OUTRAS HIPÓTESES;10;
Réu;Cível Seguros;SC;0.21;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;1651.89;OUTRAS HIPÓTESES;22;
Réu;Cível Seguros;SC;19143.35;OUTRAS HIPÓTESES;6;192.93
Réu;Cível Seguros;SC;0.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;20.52;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;1145.64;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;676460.06;OUTRAS HIPÓTESES;50;530641.31
Réu;Cível Seguros;SC;6156.75;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;2040.93;OUTRAS HIPÓTESES;34;
Réu;Cível Seguros;SC;26166.15;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;798188.41;OUTRAS HIPÓTESES;8;
Réu;Cível Seguros;SC;30647.3;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;22744.59;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;9.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;9143.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;33796.47;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;206492.45;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;5997.38;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;28469.78;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;17992131.86;OUTRAS HIPÓTESES;100;
Réu;Cível Seguros;SC;77455.65;OUTRAS HIPÓTESES;141;
Réu;Cível Seguros;SC;265177.24;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;164.76;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;0.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;3720.9;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;2616.37;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;226613.82;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;76081.47;OUTRAS HIPÓTESES;34;
Réu;Cível Seguros;SC;;OUTRAS HIPÓTESES;8;
Réu;Cível Seguros;SC;0.21;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;86605.75;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;194598.53;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;8527.5;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;425171.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;69086.83;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;63683.63;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;114669.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;153713.35;OUTRAS HIPÓTESES;92;
Réu;Cível Seguros;SC;38962.77;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;162.87;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;532.39;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;8680.04;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;58675.35;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;11329.76;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;20684.09;OUTRAS HIPÓTESES;86;
Réu;Cível Seguros;SC;134705.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;93720.66;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;24707.94;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;62.61;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;210813.83;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;16017.29;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;3682.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;25785.51;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;27363.33;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;16212.69;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;2705.25;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;148908.47;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;51558.68;OUTRAS HIPÓTESES;48;
Réu;Cível Seguros;SC;6274.59;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;27038.9;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;453.69;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;2580.26;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;1.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;6916.99;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;35310.98;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;13732.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;260.56;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;372201.79;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;4003.57;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;2204.4;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;4.87;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;153361.59;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;54821.98;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;47161.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;62570.19;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;26139.54;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;560.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;27634.73;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;61325.69;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;1221.3;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;250.33;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;2.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;167336.04;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;5913.56;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;18225.54;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;5406.88;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;6106.48;OUTRAS HIPÓTESES;44;
Réu;Cível Seguros;SC;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;85603.4;OUTRAS HIPÓTESES;49;95320.07
Réu;Cível Seguros;SC;10688.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;158634.83;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;901.3;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;28302.23;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;924.48;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;46837.32;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;13979.57;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;18544.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;102999.23;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;427558.03;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;1890.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;45672.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;97446.68;OUTRAS HIPÓTESES;29;
Réu;Cível Seguros;SC;0.21;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;7780.68;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;88087.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;8071.35;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;5.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;1962.48;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;81872228.68;OUTRAS HIPÓTESES;7;
Réu;Cível Seguros;SC;56987781.81;OUTRAS HIPÓTESES;184;
Réu;Cível Seguros;SC;2898.94;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;1159.57;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;16170.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;4340.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;8444.71;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;464.74;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;57534.33;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;152.63;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SC;1458.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SE;19326.44;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SE;91812.38;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SE;74502.99;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SE;92709.72;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SE;97883.54;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;7966.41;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;961.22;OUTRAS HIPÓTESES;38;
Réu;Cível Seguros;SP;612597.05;OUTRAS HIPÓTESES;70;
Réu;Cível Seguros;SP;3326.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;57413.26;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;55936.78;OUTRAS HIPÓTESES;12;
Réu;Cível Seguros;SP;10.43;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;135183.28;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;15588.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;40104.07;OUTRAS HIPÓTESES;34;
Réu;Cível Seguros;SP;231975.26;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;29274.61;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;284.18;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;25783.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;612833.9;OUTRAS HIPÓTESES;8;
Réu;Cível Seguros;SP;21864.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;16506.75;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;53461.89;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5050.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;11214.63;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3001.11;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3933.26;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;15650.08;OUTRAS HIPÓTESES;44;54481.62
Réu;Cível Seguros;SP;214.43;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;68155.94;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3741.53;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;15987.19;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;26.56;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;24885.4;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;410.04;OUTRAS HIPÓTESES;20;
Réu;Cível Seguros;SP;1141.63;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;62493.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;112638.21;OUTRAS HIPÓTESES;12;
Réu;Cível Seguros;SP;236456.96;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;29434.53;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;604.87;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;77739.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;123605.73;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;4965.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;324.82;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;11518.76;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;15962.7;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;9169.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2186.49;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;75646.31;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;145306.16;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;412.65;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;31645.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;67705.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;17.81;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;237011.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;814.42;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5857.39;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;128325.55;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;16757.65;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2841777.51;OUTRAS HIPÓTESES;39;
Réu;Cível Seguros;SP;332.69;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;8236.87;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;20810;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;12025.9;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;10218.66;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;12191.47;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;57038.08;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;113064.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;264195.67;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;11795.05;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;50953.29;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;8878.11;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;161443.4;OUTRAS HIPÓTESES;8;
Réu;Cível Seguros;SP;166183.59;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;150977.73;OUTRAS HIPÓTESES;99;
Réu;Cível Seguros;SP;4872.32;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;12086.46;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;284596.81;OUTRAS HIPÓTESES;27;
Réu;Cível Seguros;SP;7502.62;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2952.71;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1218.28;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;979.68;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3588.28;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;288097.25;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;7808.64;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;428.86;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.69;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2711.77;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;480.16;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;36768.83;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1043338.84;OUTRAS HIPÓTESES;141;
Réu;Cível Seguros;SP;87424.89;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.02;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;30513.17;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;11789.95;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;6496.43;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;10218.39;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3736.49;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.07;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;40898.31;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;865.88;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;342.76;OUTRAS HIPÓTESES;105;
Réu;Cível Seguros;SP;627749.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;28096.09;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;614438.51;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;6629.18;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;148605.33;OUTRAS HIPÓTESES;35;
Réu;Cível Seguros;SP;179638.99;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;26536.38;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;16028.27;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1339766.56;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;12230.93;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;0.01;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;6928.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;97624.36;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3741.13;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3248.72;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;24244.88;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;290282.76;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1042600.52;OUTRAS HIPÓTESES;126;
Réu;Cível Seguros;SP;77210.4;OUTRAS HIPÓTESES;15;
Réu;Cível Seguros;SP;38386.98;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;63747.07;OUTRAS HIPÓTESES;134;
Réu;Cível Seguros;SP;49638.49;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;314413.69;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;9763.61;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;67814.17;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;796.45;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;36498.58;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;330.2;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;2391439.59;OUTRAS HIPÓTESES;22;
Réu;Cível Seguros;SP;803186.31;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;56.96;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5762.26;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;10619.32;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;8525.33;OUTRAS HIPÓTESES;100;
Réu;Cível Seguros;SP;2576.96;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;41468.28;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;293.98;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;249864.69;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;483775.32;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;406537.94;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;16618.3;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;5328.27;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;20467.06;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3595.52;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;3817.61;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;894.85;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;274939.8;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;62650.89;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;191693.41;OUTRAS HIPÓTESES;;
Réu;Cível Seguros;SP;1472.81;OUTRAS HIPÓTESES;79;
Réu;Cível Seguros;SP;20680.48;OUTRAS HIPÓTESES;;
